// ================================================================================
// CHRONO WORKBENCH - github.com/Concrete-Chrono-Development/chrono-preprocessor
//
// Copyright (c) 2023 
// All rights reserved. 
//
// Use of the code that generated this file is governed by a BSD-style license that
// can be found in the LICENSE file at the top level of the distribution and at
// github.com/Concrete-Chrono-Development/chrono-preprocessor/blob/main/LICENSE
//
// ================================================================================
// Tetrahedra Data File
// ================================================================================
//
// Data Structure:
// Node 1 Node 2 Node 3 Node 4
// Note: Node numbers are zero-indexed
//
// ================================================================================
2305 2386 1295 1821
1867 625 1193 1501
1351 1353 1176 1958
1052 1005 1028 1939
649 1162 1578 1680
933 932 1924 1563
2316 2263 2140 1132
1228 1321 2393 2089
1090 1618 1569 1393
980 54 53 1569
2318 1698 1820 2329
208 1293 2308 1275
1188 1466 2252 2075
7 195 2397 2229
1968 1263 2217 1192
2362 1431 1368 1519
2070 2401 1156 1071
1558 2129 1400 2473
2466 2075 2118 2424
1367 1168 1918 1088
626 534 2520 2026
146 145 2209 1571
697 756 696 2454
147 164 2241 1180
517 649 519 2014
2011 2029 1868 1314
2330 1373 1425 1745
2386 1571 1723 1597
1655 1110 1384 1920
1635 193 1657 1586
2454 847 2503 1479
1791 629 2078 1243
1812 2431 2016 1668
2165 1118 1385 1391
953 1616 1922 1422
1635 1900 2037 1796
482 649 1578 1680
846 799 682 1736
626 478 1475 2229
1727 1684 2223 1192
2042 2419 1318 1456
131 133 1692 1267
715 855 831 1952
1980 1166 1986 2358
524 650 1349 2042
90 161 2200 2314
590 579 534 2520
439 364 2350 1076
1099 1118 1391 1389
660 1483 2427 2014
