time node temp humidity
1.89216e+08 234.874 7.62595e-15 7.62595e-15
1.89216e+08 84.0301 0.0191431 0.0191431
1.89216e+08 432.554 3.50373e-35 3.50373e-35
1.89216e+08 226.543 3.941e-14 3.941e-14
1.89216e+08 199.018 2.37167e-11 2.37167e-11
1.89216e+08 222.711 1.07774e-13 1.07774e-13
1.89216e+08 126.306 1.45811e-05 1.45811e-05
1.89216e+08 214.624 1.15018e-12 1.15018e-12
1.89216e+08 320.836 1.0052e-23 1.0052e-23
1.89216e+08 167.716 6.45797e-09 6.45797e-09
1.89216e+08 49.377 1.47986 1.47986
1.89216e+08 257.153 4.73243e-17 4.73243e-17
1.89216e+08 447.697 9.10897e-37 9.10897e-37
1.89216e+08 493.474 2.66817e-42 2.66817e-42
1.89216e+08 436.109 1.36484e-35 1.36484e-35
1.89216e+08 -5 100 100
1.89216e+08 0 82.5526 82.5526
1.89216e+08 500 2.62771e-43 2.62771e-43
1.89216e+08 505 0 0
1.89216e+08 430.12 3.60389e-35 3.60389e-35
1.89216e+08 127.685 1.06442e-05 1.06442e-05
1.89216e+08 485.627 2.44312e-41 2.44312e-41
1.89216e+08 262.634 1.28446e-17 1.28446e-17
1.89216e+08 429.265 4.38836e-35 4.38836e-35
1.89216e+08 180.822 5.95898e-10 5.95898e-10
1.89216e+08 159.111 2.91154e-08 2.91154e-08
1.89216e+08 205.571 6.83415e-12 6.83415e-12
1.89216e+08 203.094 9.27411e-12 9.27411e-12
1.89216e+08 139.988 1.06495e-06 1.06495e-06
1.89216e+08 493.315 1.48702e-42 1.48702e-42
1.89216e+08 295.151 4.01852e-21 4.01852e-21
1.89216e+08 342.952 5.55871e-26 5.55871e-26
1.89216e+08 48.1896 1.62012 1.62012
1.89216e+08 392.364 7.85315e-31 7.85315e-31
1.89216e+08 121.523 3.96083e-05 3.96083e-05
1.89216e+08 300.378 1.14614e-21 1.14614e-21
1.89216e+08 381.058 1.03825e-29 1.03825e-29
1.89216e+08 399.927 1.37553e-31 1.37553e-31
1.89216e+08 308.308 2.29029e-22 2.29029e-22
1.89216e+08 450.726 1.96525e-37 1.96525e-37
1.89216e+08 54.0546 1.03166 1.03166
1.89216e+08 34.7268 7.49231 7.49231
1.89216e+08 277.219 1.71926e-19 1.71926e-19
1.89216e+08 328.952 1.66479e-24 1.66479e-24
1.89216e+08 224.115 3.59357e-14 3.59357e-14
1.89216e+08 472.815 9.68486e-40 9.68486e-40
1.89216e+08 237.486 5.06501e-15 5.06501e-15
2.20752e+08 337.353 6.11644e-24 6.11644e-24
2.20752e+08 418.735 7.42488e-32 7.42488e-32
2.20752e+08 496.585 3.72745e-41 3.72745e-41
2.20752e+08 -5 100 100
2.20752e+08 0 85.0703 85.0703
2.20752e+08 500 1.52518e-41 1.52518e-41
2.20752e+08 505 0 0
2.20752e+08 282.571 2.27782e-18 2.27782e-18
2.20752e+08 12.6764 49.106 49.106
2.20752e+08 244.597 1.17719e-14 1.17719e-14
2.20752e+08 10.4705 53.2983 53.2983
2.20752e+08 190.544 9.20624e-10 9.20624e-10
2.20752e+08 198.728 2.15096e-10 2.15096e-10
2.20752e+08 402.805 1.85052e-30 1.85052e-30
2.20752e+08 242.761 2.06334e-14 2.06334e-14
2.20752e+08 383.804 5.87517e-28 5.87517e-28
2.20752e+08 142.594 2.96716e-06 2.96716e-06
2.20752e+08 89.3925 0.017165 0.017165
2.20752e+08 290.758 3.28714e-19 3.28714e-19
2.20752e+08 369.018 1.4186e-26 1.4186e-26
2.20752e+08 107.367 0.00103357 0.00103357
2.20752e+08 408.1 5.84878e-31 5.84878e-31
2.20752e+08 484.285 4.27652e-39 4.27652e-39
2.20752e+08 341.418 1.88856e-24 1.88856e-24
2.20752e+08 46.8881 2.8366 2.8366
2.20752e+08 15.8986 42.6371 42.6371
2.20752e+08 281.694 1.47418e-18 1.47418e-18
2.20752e+08 235.902 8.32436e-14 8.32436e-14
2.20752e+08 24.1612 25.9203 25.9203
2.20752e+08 487.26 1.28376e-39 1.28376e-39
2.20752e+08 427.909 9.16053e-33 9.16053e-33
2.20752e+08 35.9526 9.23561 9.23561
2.20752e+08 314.293 1.29833e-21 1.29833e-21
2.20752e+08 327.49 1.04117e-22 1.04117e-22
2.20752e+08 220.489 2.66349e-12 2.66349e-12
2.20752e+08 175.846 1.25185e-08 1.25185e-08
2.20752e+08 491.347 3.51745e-40 3.51745e-40
2.20752e+08 101.992 0.00291818 0.00291818
2.20752e+08 76.6404 0.0865609 0.0865609
2.20752e+08 154.033 4.15729e-07 4.15729e-07
2.20752e+08 93.42 0.0106351 0.0106351
2.20752e+08 190.396 9.19222e-10 9.19222e-10
2.20752e+08 234.874 9.2585e-14 9.2585e-14
2.20752e+08 84.0301 0.042641 0.042641
2.20752e+08 432.554 2.35835e-33 2.35835e-33
2.20752e+08 226.543 4.46175e-13 4.46175e-13
2.20752e+08 199.018 1.92125e-10 1.92125e-10
2.20752e+08 222.711 1.15603e-12 1.15603e-12
2.20752e+08 126.306 5.54585e-05 5.54585e-05
2.20752e+08 214.624 1.07516e-11 1.07516e-11
2.20752e+08 320.836 2.87695e-22 2.87695e-22
2.20752e+08 167.716 3.89345e-08 3.89345e-08
2.20752e+08 49.377 2.26605 2.26605
2.20752e+08 257.153 7.25422e-16 7.25422e-16
2.20752e+08 447.697 6.73542e-35 6.73542e-35
2.20752e+08 493.474 2.8427e-40 2.8427e-40
2.20752e+08 436.109 9.54466e-34 9.54466e-34
2.20752e+08 -5 100 100
2.20752e+08 0 83.9791 83.9791
2.20752e+08 500 3.00985e-41 3.00985e-41
2.20752e+08 505 0 0
2.20752e+08 430.12 2.41157e-33 2.41157e-33
2.20752e+08 127.685 4.09348e-05 4.09348e-05
2.20752e+08 485.627 2.47951e-39 2.47951e-39
2.20752e+08 262.634 2.10505e-16 2.10505e-16
2.20752e+08 429.265 2.97108e-33 2.97108e-33
2.20752e+08 180.822 4.13308e-09 4.13308e-09
2.20752e+08 159.111 1.62243e-07 1.62243e-07
2.20752e+08 205.571 5.95724e-11 5.95724e-11
2.20752e+08 203.094 7.94428e-11 7.94428e-11
2.20752e+08 139.988 4.80282e-06 4.80282e-06
2.20752e+08 493.315 1.6321e-40 1.6321e-40
2.20752e+08 295.151 9.17829e-20 9.17829e-20
2.20752e+08 342.952 1.90448e-24 1.90448e-24
2.20752e+08 48.1896 2.45336 2.45336
2.20752e+08 392.364 3.93412e-29 3.93412e-29
2.20752e+08 121.523 0.000141096 0.000141096
2.20752e+08 300.378 2.74753e-20 2.74753e-20
2.20752e+08 381.058 4.7718e-28 4.7718e-28
2.20752e+08 399.927 7.25077e-30 7.25077e-30
2.20752e+08 308.308 5.82214e-21 5.82214e-21
2.20752e+08 450.726 1.54245e-35 1.54245e-35
2.20752e+08 54.0546 1.637 1.637
2.20752e+08 34.7268 9.67643 9.67643
2.20752e+08 277.219 3.36227e-18 3.36227e-18
2.20752e+08 328.952 5.05544e-23 5.05544e-23
2.20752e+08 224.115 4.11379e-13 4.11379e-13
2.20752e+08 472.815 8.87917e-38 8.87917e-38
2.20752e+08 237.486 6.333e-14 6.333e-14
2.52288e+08 337.353 1.32678e-22 1.32678e-22
2.52288e+08 418.735 2.87394e-30 2.87394e-30
2.52288e+08 496.585 2.62132e-39 2.62132e-39
2.52288e+08 -5 100 100
2.52288e+08 0 86.129 86.129
2.52288e+08 500 1.09315e-39 1.09315e-39
2.52288e+08 505 0 0
2.52288e+08 282.571 3.12788e-17 3.12788e-17
2.52288e+08 12.6764 52.3892 52.3892
2.52288e+08 244.597 1.12444e-13 1.12444e-13
2.52288e+08 10.4705 56.384 56.384
2.52288e+08 190.544 5.1381e-09 5.1381e-09
2.52288e+08 198.728 1.28338e-09 1.28338e-09
2.52288e+08 402.805 6.48994e-29 6.48994e-29
2.52288e+08 242.761 1.89276e-13 1.89276e-13
2.52288e+08 383.804 1.69091e-26 1.69091e-26
2.52288e+08 142.594 1.0619e-05 1.0619e-05
2.52288e+08 89.3925 0.0350065 0.0350065
2.52288e+08 290.758 4.87155e-18 4.87155e-18
2.52288e+08 369.018 3.6736e-25 3.6736e-25
2.52288e+08 107.367 0.00255309 0.00255309
2.52288e+08 408.1 2.13285e-29 2.13285e-29
2.52288e+08 484.285 2.59979e-37 2.59979e-37
2.52288e+08 341.418 4.29635e-23 4.29635e-23
2.52288e+08 46.8881 3.86866 3.86866
2.52288e+08 15.8986 46.0524 46.0524
2.52288e+08 281.694 2.06661e-17 2.06661e-17
2.52288e+08 235.902 7.1612e-13 7.1612e-13
2.52288e+08 24.1612 29.1584 29.1584
2.52288e+08 487.26 8.13466e-38 8.13466e-38
2.52288e+08 427.909 3.69846e-31 3.69846e-31
2.52288e+08 35.9526 11.3279 11.3279
2.52288e+08 314.293 2.34021e-20 2.34021e-20
2.52288e+08 327.49 2.03253e-21 2.03253e-21
2.52288e+08 220.489 1.95156e-11 1.95156e-11
2.52288e+08 175.846 6.06138e-08 6.06138e-08
2.52288e+08 491.347 2.30865e-38 2.30865e-38
2.52288e+08 101.992 0.00660885 0.00660885
2.52288e+08 76.6404 0.156739 0.156739
2.52288e+08 154.033 1.67461e-06 1.67461e-06
2.52288e+08 93.42 0.022419 0.022419
2.52288e+08 190.396 5.1342e-09 5.1342e-09
2.52288e+08 234.874 7.98483e-13 7.98483e-13
2.52288e+08 84.0301 0.0815317 0.0815317
2.52288e+08 432.554 1.00281e-31 1.00281e-31
2.52288e+08 226.543 3.60837e-12 3.60837e-12
2.52288e+08 199.018 1.14704e-09 1.14704e-09
2.52288e+08 222.711 8.90482e-12 8.90482e-12
2.52288e+08 126.306 0.000168271 0.000168271
2.52288e+08 214.624 7.31394e-11 7.31394e-11
2.52288e+08 320.836 5.47473e-21 5.47473e-21
2.52288e+08 167.716 1.78063e-07 1.78063e-07
2.52288e+08 49.377 3.17456 3.17456
2.52288e+08 257.153 7.74482e-15 7.74482e-15
2.52288e+08 447.697 3.13173e-33 3.13173e-33
2.52288e+08 493.474 1.86831e-38 1.86831e-38
2.52288e+08 436.109 4.20493e-32 4.20493e-32
2.52288e+08 -5 100 100
2.52288e+08 0 85.141 85.141
2.52288e+08 500 2.11657e-39 2.11657e-39
2.52288e+08 505 0 0
2.52288e+08 430.12 1.01982e-31 1.01982e-31
2.52288e+08 127.685 0.000125598 0.000125598
2.52288e+08 485.627 1.55524e-37 1.55524e-37
2.52288e+08 262.634 2.38998e-15 2.38998e-15
2.52288e+08 429.265 1.2691e-31 1.2691e-31
2.52288e+08 180.822 2.14224e-08 2.14224e-08
2.52288e+08 159.111 6.91429e-07 6.91429e-07
2.52288e+08 205.571 3.79901e-10 3.79901e-10
2.52288e+08 203.094 4.98641e-10 4.98641e-10
2.52288e+08 139.988 1.69251e-05 1.69251e-05
2.52288e+08 493.315 1.10273e-38 1.10273e-38
2.52288e+08 295.151 1.41508e-18 1.41508e-18
2.52288e+08 342.952 4.29118e-23 4.29118e-23
2.52288e+08 48.1896 3.40637 3.40637
2.52288e+08 392.364 1.26452e-27 1.26452e-27
2.52288e+08 121.523 0.00040407 0.00040407
2.52288e+08 300.378 4.43076e-19 4.43076e-19
2.52288e+08 381.058 1.41483e-26 1.41483e-26
2.52288e+08 399.927 2.44505e-28 2.44505e-28
2.52288e+08 308.308 9.91456e-20 9.91456e-20
2.52288e+08 450.726 7.5863e-34 7.5863e-34
2.52288e+08 54.0546 2.35824 2.35824
2.52288e+08 34.7268 11.8232 11.8232
2.52288e+08 277.219 4.49423e-17 4.49423e-17
2.52288e+08 328.952 1.01692e-21 1.01692e-21
2.52288e+08 224.115 3.36091e-12 3.36091e-12
2.52288e+08 472.815 5.05726e-36 5.05726e-36
2.52288e+08 237.486 5.60732e-13 5.60732e-13
2.83824e+08 337.353 2.04897e-21 2.04897e-21
2.83824e+08 418.735 7.65345e-29 7.65345e-29
2.83824e+08 496.585 1.22925e-37 1.22925e-37
2.83824e+08 -5 100 100
2.83824e+08 0 87.0047 87.0047
2.83824e+08 500 5.21744e-38 5.21744e-38
2.83824e+08 505 0 0
2.83824e+08 282.571 3.15033e-16 3.15033e-16
2.83824e+08 12.6764 55.1401 55.1401
2.83824e+08 244.597 8.09874e-13 8.09874e-13
2.83824e+08 10.4705 58.9707 58.9707
2.83824e+08 190.544 2.26664e-08 2.26664e-08
2.83824e+08 198.728 6.01595e-09 6.01595e-09
2.83824e+08 402.805 1.57442e-27 1.57442e-27
2.83824e+08 242.761 1.3161e-12 1.3161e-12
2.83824e+08 383.804 3.40875e-25 3.40875e-25
2.83824e+08 142.594 3.14443e-05 3.14443e-05
2.83824e+08 89.3925 0.0631852 0.0631852
2.83824e+08 290.758 5.26583e-17 5.26583e-17
2.83824e+08 369.018 6.70569e-24 6.70569e-24
2.83824e+08 107.367 0.00544952 0.00544952
2.83824e+08 408.1 5.36568e-28 5.36568e-28
2.83824e+08 484.285 1.06244e-35 1.06244e-35
2.83824e+08 341.418 6.93576e-22 6.93576e-22
2.83824e+08 46.8881 4.97803 4.97803
2.83824e+08 15.8986 48.9487 48.9487
2.83824e+08 281.694 2.1219e-16 2.1219e-16
2.83824e+08 235.902 4.69253e-12 4.69253e-12
2.83824e+08 24.1612 32.0293 32.0293
2.83824e+08 487.26 3.457e-36 3.457e-36
2.83824e+08 427.909 1.02521e-29 1.02521e-29
2.83824e+08 35.9526 13.3533 13.3533
2.83824e+08 314.293 3.03691e-19 3.03691e-19
2.83824e+08 327.49 2.8439e-20 2.8439e-20
2.83824e+08 220.489 1.1047e-10 1.1047e-10
2.83824e+08 175.846 2.34972e-07 2.34972e-07
2.83824e+08 491.347 1.01441e-36 1.01441e-36
2.83824e+08 101.992 0.0130747 0.0130747
2.83824e+08 76.6404 0.25549 0.25549
2.83824e+08 154.033 5.50378e-06 5.50378e-06
2.83824e+08 93.42 0.0416159 0.0416159
2.83824e+08 190.396 2.26598e-08 2.26598e-08
2.83824e+08 234.874 5.23993e-12 5.23993e-12
2.83824e+08 84.0301 0.139221 0.139221
2.83824e+08 432.554 2.9193e-30 2.9193e-30
2.83824e+08 226.543 2.23148e-11 2.23148e-11
2.83824e+08 199.018 5.38127e-09 5.38127e-09
2.83824e+08 222.711 5.26922e-11 5.26922e-11
2.83824e+08 126.306 0.000429374 0.000429374
2.83824e+08 214.624 3.86689e-10 3.86689e-10
2.83824e+08 320.836 7.47465e-20 7.47465e-20
2.83824e+08 167.716 6.56026e-07 6.56026e-07
2.83824e+08 49.377 4.17149 4.17149
2.83824e+08 257.153 6.18388e-14 6.18388e-14
2.83824e+08 447.697 9.92646e-32 9.92646e-32
2.83824e+08 493.474 8.22087e-37 8.22087e-37
2.83824e+08 436.109 1.26507e-30 1.26507e-30
2.83824e+08 -5 100 100
2.83824e+08 0 86.1004 86.1004
2.83824e+08 500 9.91988e-38 9.91988e-38
2.83824e+08 505 0 0
2.83824e+08 430.12 2.95365e-30 2.95365e-30
2.83824e+08 127.685 0.000324044 0.000324044
2.83824e+08 485.627 6.54273e-36 6.54273e-36
2.83824e+08 262.634 2.01961e-14 2.01961e-14
2.83824e+08 429.265 3.70728e-30 3.70728e-30
2.83824e+08 180.822 8.83168e-08 8.83168e-08
2.83824e+08 159.111 2.39032e-06 2.39032e-06
2.83824e+08 205.571 1.89163e-09 1.89163e-09
2.83824e+08 203.094 2.44739e-09 2.44739e-09
2.83824e+08 139.988 4.92986e-05 4.92986e-05
2.83824e+08 493.315 4.9784e-37 4.9784e-37
2.83824e+08 295.151 1.58676e-17 1.58676e-17
2.83824e+08 342.952 6.86845e-22 6.86845e-22
2.83824e+08 48.1896 4.44348 4.44348
2.83824e+08 392.364 2.82325e-26 2.82325e-26
2.83824e+08 121.523 0.000979531 0.000979531
2.83824e+08 300.378 5.18082e-18 5.18082e-18
2.83824e+08 381.058 2.92824e-25 2.92824e-25
2.83824e+08 399.927 5.71152e-27 5.71152e-27
2.83824e+08 308.308 1.21957e-18 1.21957e-18
2.83824e+08 450.726 2.53526e-32 2.53526e-32
2.83824e+08 54.0546 3.16906 3.16906
2.83824e+08 34.7268 13.8928 13.8928
2.83824e+08 277.219 4.41779e-16 4.41779e-16
2.83824e+08 328.952 1.46267e-20 1.46267e-20
2.83824e+08 224.115 2.09784e-11 2.09784e-11
2.83824e+08 472.815 1.94142e-34 1.94142e-34
2.83824e+08 237.486 3.76741e-12 3.76741e-12
3.1536e+08 337.353 2.38594e-20 2.38594e-20
3.1536e+08 418.735 1.4895e-27 1.4895e-27
3.1536e+08 496.585 4.09211e-36 4.09211e-36
3.1536e+08 -5 100 100
3.1536e+08 0 87.74 87.74
3.1536e+08 500 1.76552e-36 1.76552e-36
3.1536e+08 505 0 0
3.1536e+08 282.571 2.45784e-15 2.45784e-15
3.1536e+08 12.6764 57.4736 57.4736
3.1536e+08 244.597 4.63157e-12 4.63157e-12
3.1536e+08 10.4705 61.1665 61.1665
3.1536e+08 190.544 8.27533e-08 8.27533e-08
3.1536e+08 198.728 2.32152e-08 2.32152e-08
3.1536e+08 402.805 2.80525e-26 2.80525e-26
3.1536e+08 242.761 7.29862e-12 7.29862e-12
3.1536e+08 383.804 5.10511e-24 5.10511e-24
3.1536e+08 142.594 8.01447e-05 8.01447e-05
3.1536e+08 89.3925 0.103887 0.103887
3.1536e+08 290.758 4.38702e-16 4.38702e-16
3.1536e+08 369.018 9.14674e-23 9.14674e-23
3.1536e+08 107.367 0.0103857 0.0103857
3.1536e+08 408.1 9.89042e-27 9.89042e-27
3.1536e+08 484.285 3.10558e-34 3.10558e-34
3.1536e+08 341.418 8.41772e-21 8.41772e-21
3.1536e+08 46.8881 6.13436 6.13436
3.1536e+08 15.8986 51.4304 51.4304
3.1536e+08 281.694 1.68542e-15 1.68542e-15
3.1536e+08 235.902 2.46315e-11 2.46315e-11
3.1536e+08 24.1612 34.582 34.582
3.1536e+08 487.26 1.04852e-34 1.04852e-34
3.1536e+08 427.909 2.07293e-28 2.07293e-28
3.1536e+08 35.9526 15.2909 15.2909
3.1536e+08 314.293 3.00218e-18 3.00218e-18
3.1536e+08 327.49 3.01872e-19 3.01872e-19
3.1536e+08 220.489 5.07147e-10 5.07147e-10
3.1536e+08 175.846 7.62416e-07 7.62416e-07
3.1536e+08 491.347 3.1758e-35 3.1758e-35
3.1536e+08 101.992 0.0233105 0.0233105
3.1536e+08 76.6404 0.38461 0.38461
3.1536e+08 154.033 1.53887e-05 1.53887e-05
3.1536e+08 93.42 0.0700861 0.0700861
3.1536e+08 190.396 8.2749e-08 8.2749e-08
3.1536e+08 234.874 2.75219e-11 2.75219e-11
3.1536e+08 84.0301 0.218145 0.218145
3.1536e+08 432.554 6.18262e-29 6.18262e-29
3.1536e+08 226.543 1.10935e-10 1.10935e-10
3.1536e+08 199.018 2.07869e-08 2.07869e-08
3.1536e+08 222.711 2.51653e-10 2.51653e-10
3.1536e+08 126.306 0.000956564 0.000956564
3.1536e+08 214.624 1.66717e-09 1.66717e-09
3.1536e+08 320.836 7.7496e-19 7.7496e-19
3.1536e+08 167.716 2.03352e-06 2.03352e-06
3.1536e+08 49.377 5.22712 5.22712
3.1536e+08 257.153 3.89208e-13 3.89208e-13
3.1536e+08 447.697 2.2799e-30 2.2799e-30
3.1536e+08 493.474 2.57749e-35 2.57749e-35
3.1536e+08 436.109 2.76255e-29 2.76255e-29
3.1536e+08 -5 100 100
3.1536e+08 0 86.9032 86.9032
3.1536e+08 500 3.29888e-36 3.29888e-36
3.1536e+08 505 0 0
3.1536e+08 430.12 6.2256e-29 6.2256e-29
3.1536e+08 127.685 0.000729714 0.000729714
3.1536e+08 485.627 1.96455e-34 1.96455e-34
3.1536e+08 262.634 1.33945e-13 1.33945e-13
3.1536e+08 429.265 7.87113e-29 7.87113e-29
3.1536e+08 180.822 3.03011e-07 3.03011e-07
3.1536e+08 159.111 6.99425e-06 6.99425e-06
3.1536e+08 205.571 7.71234e-09 7.71234e-09
3.1536e+08 203.094 9.849e-09 9.849e-09
3.1536e+08 139.988 0.000123551 0.000123551
3.1536e+08 493.315 1.59855e-35 1.59855e-35
3.1536e+08 295.151 1.36787e-16 1.36787e-16
3.1536e+08 342.952 8.27293e-21 8.27293e-21
3.1536e+08 48.1896 5.53433 5.53433
3.1536e+08 392.364 4.64773e-25 4.64773e-25
3.1536e+08 121.523 0.0020847 0.0020847
3.1536e+08 300.378 4.64449e-17 4.64449e-17
3.1536e+08 381.058 4.48852e-24 4.48852e-24
3.1536e+08 399.927 9.81282e-26 9.81282e-26
3.1536e+08 308.308 1.14625e-17 1.14625e-17
3.1536e+08 450.726 6.12074e-31 6.12074e-31
3.1536e+08 54.0546 4.04473 4.04473
3.1536e+08 34.7268 15.8653 15.8653
3.1536e+08 277.219 3.37184e-15 3.37184e-15
3.1536e+08 328.952 1.5927e-19 1.5927e-19
3.1536e+08 224.115 1.05182e-10 1.05182e-10
3.1536e+08 472.815 5.34397e-33 5.34397e-33
3.1536e+08 237.486 2.02105e-11 2.02105e-11
3.46896e+08 337.353 2.18959e-19 2.18959e-19
3.46896e+08 418.735 2.21996e-26 2.21996e-26
3.46896e+08 496.585 1.01551e-34 1.01551e-34
3.46896e+08 -5 100 100
3.46896e+08 0 88.3656 88.3656
3.46896e+08 500 4.44858e-35 4.44858e-35
3.46896e+08 505 0 0
3.46896e+08 282.571 1.54875e-14 1.54875e-14
3.46896e+08 12.6764 59.476 59.476
3.46896e+08 244.597 2.18732e-11 2.18732e-11
3.46896e+08 10.4705 63.0519 63.0519
3.46896e+08 190.544 2.58804e-07 2.58804e-07
3.46896e+08 198.728 7.63831e-08 7.63831e-08
3.46896e+08 402.805 3.84556e-25 3.84556e-25
3.46896e+08 242.761 3.35507e-11 3.35507e-11
3.46896e+08 383.804 5.94406e-23 5.94406e-23
3.46896e+08 142.594 0.000181024 0.000181024
3.46896e+08 89.3925 0.158815 0.158815
3.46896e+08 290.758 2.93843e-15 2.93843e-15
3.46896e+08 369.018 9.75228e-22 9.75228e-22
3.46896e+08 107.367 0.0180958 0.0180958
3.46896e+08 408.1 1.39957e-25 1.39957e-25
3.46896e+08 484.285 6.81506e-33 6.81506e-33
3.46896e+08 341.418 8.03002e-20 8.03002e-20
3.46896e+08 46.8881 7.314 7.314
3.46896e+08 15.8986 53.5784 53.5784
3.46896e+08 281.694 1.0799e-14 1.0799e-14
3.46896e+08 235.902 1.07598e-10 1.07598e-10
3.46896e+08 24.1612 36.8622 36.8622
3.46896e+08 487.26 2.38264e-33 2.38264e-33
3.46896e+08 427.909 3.20431e-27 3.20431e-27
3.46896e+08 35.9526 17.1318 17.1318
3.46896e+08 314.293 2.36102e-17 2.36102e-17
3.46896e+08 327.49 2.53938e-18 2.53938e-18
3.46896e+08 220.489 1.95873e-09 1.95873e-09
3.46896e+08 175.846 2.14043e-06 2.14043e-06
3.46896e+08 491.347 7.4373e-34 7.4373e-34
3.46896e+08 101.992 0.038299 0.038299
3.46896e+08 76.6404 0.544421 0.544421
3.46896e+08 154.033 3.77559e-05 3.77559e-05
3.46896e+08 93.42 0.109392 0.109392
3.46896e+08 190.396 2.58805e-07 2.58805e-07
3.46896e+08 234.874 1.20216e-10 1.20216e-10
3.46896e+08 84.0301 0.319729 0.319729
3.46896e+08 432.554 9.98545e-28 9.98545e-28
3.46896e+08 226.543 4.6045e-10 4.6045e-10
3.46896e+08 199.018 6.84733e-08 6.84733e-08
3.46896e+08 222.711 1.00697e-09 1.00697e-09
3.46896e+08 126.306 0.00191226 0.00191226
3.46896e+08 214.624 6.07741e-09 6.07741e-09
3.46896e+08 320.836 6.37347e-18 6.37347e-18
3.46896e+08 167.716 5.47786e-06 5.47786e-06
3.46896e+08 49.377 6.31735 6.31735
3.46896e+08 257.153 2.00979e-12 2.00979e-12
3.46896e+08 447.697 3.97881e-29 3.97881e-29
3.46896e+08 493.474 6.04526e-34 6.04526e-34
3.46896e+08 436.109 4.59107e-28 4.59107e-28
3.46896e+08 -5 100 100
3.46896e+08 0 87.5837 87.5837
3.46896e+08 500 8.17493e-35 8.17493e-35
3.46896e+08 505 0 0
3.46896e+08 430.12 1.00104e-27 1.00104e-27
3.46896e+08 127.685 0.00147398 0.00147398
3.46896e+08 485.627 4.41976e-33 4.41976e-33
3.46896e+08 262.634 7.25981e-13 7.25981e-13
3.46896e+08 429.265 1.27343e-27 1.27343e-27
3.46896e+08 180.822 8.94979e-07 8.94979e-07
3.46896e+08 159.111 1.78776e-05 1.78776e-05
3.46896e+08 205.571 2.66838e-08 2.66838e-08
3.46896e+08 203.094 3.36767e-08 3.36767e-08
3.46896e+08 139.988 0.000274423 0.000274423
3.46896e+08 493.315 3.83329e-34 3.83329e-34
3.46896e+08 295.151 9.45895e-16 9.45895e-16
3.46896e+08 342.952 7.83889e-20 7.83889e-20
3.46896e+08 48.1896 6.65484 6.65484
3.46896e+08 392.364 5.90819e-24 5.90819e-24
3.46896e+08 121.523 0.00400029 0.00400029
3.46896e+08 300.378 3.33177e-16 3.33177e-16
3.46896e+08 381.058 5.33423e-23 5.33423e-23
3.46896e+08 399.927 1.29884e-24 1.29884e-24
3.46896e+08 308.308 8.59446e-17 8.59446e-17
3.46896e+08 450.726 1.11962e-29 1.11962e-29
3.46896e+08 54.0546 4.96413 4.96413
3.46896e+08 34.7268 17.7334 17.7334
3.46896e+08 277.219 2.08285e-14 2.08285e-14
3.46896e+08 328.952 1.37188e-18 1.37188e-18
3.46896e+08 224.115 4.39975e-10 4.39975e-10
3.46896e+08 472.815 1.10686e-31 1.10686e-31
3.46896e+08 237.486 8.99753e-11 8.99753e-11
3.78432e+08 337.353 1.63972e-18 1.63972e-18
3.78432e+08 418.735 2.62961e-25 2.62961e-25
3.78432e+08 496.585 1.95353e-33 1.95353e-33
3.78432e+08 -5 100 100
3.78432e+08 0 88.9041 88.9041
3.78432e+08 500 8.67981e-34 8.67981e-34
3.78432e+08 505 0 0
3.78432e+08 282.571 8.14391e-14 8.14391e-14
3.78432e+08 12.6764 61.213 61.213
3.78432e+08 244.597 8.79464e-11 8.79464e-11
3.78432e+08 10.4705 64.6875 64.6875
3.78432e+08 190.544 7.11897e-07 7.11897e-07
3.78432e+08 198.728 2.20137e-07 2.20137e-07
3.78432e+08 402.805 4.20782e-24 4.20782e-24
3.78432e+08 242.761 1.31728e-10 1.31728e-10
3.78432e+08 383.804 5.57723e-22 5.57723e-22
3.78432e+08 142.594 0.000370417 0.000370417
3.78432e+08 89.3925 0.229151 0.229151
3.78432e+08 290.758 1.63559e-14 1.63559e-14
3.78432e+08 369.018 8.42136e-21 8.42136e-21
3.78432e+08 107.367 0.0293358 0.0293358
3.78432e+08 408.1 1.5777e-24 1.5777e-24
3.78432e+08 484.285 1.1669e-31 1.1669e-31
3.78432e+08 341.418 6.23568e-19 6.23568e-19
3.78432e+08 46.8881 8.49919 8.49919
3.78432e+08 15.8986 55.4551 55.4551
3.78432e+08 281.694 5.76748e-14 5.76748e-14
3.78432e+08 235.902 4.02892e-10 4.02892e-10
3.78432e+08 24.1612 38.9094 38.9094
3.78432e+08 487.26 4.21648e-32 4.21648e-32
3.78432e+08 427.909 3.9304e-26 3.9304e-26
3.78432e+08 35.9526 18.8745 18.8745
3.78432e+08 314.293 1.52832e-16 1.52832e-16
3.78432e+08 327.49 1.75203e-17 1.75203e-17
3.78432e+08 220.489 6.54739e-09 6.54739e-09
3.78432e+08 175.846 5.33272e-06 5.33272e-06
3.78432e+08 491.347 1.35443e-32 1.35443e-32
3.78432e+08 101.992 0.0589478 0.0589478
3.78432e+08 76.6404 0.734131 0.734131
3.78432e+08 154.033 8.32172e-05 8.32172e-05
3.78432e+08 93.42 0.16073 0.16073
3.78432e+08 190.396 7.1184e-07 7.1184e-07
3.78432e+08 234.874 4.49865e-10 4.49865e-10
